,solar,G(i),H_sun,T2m,WS10m,Int,Consumption_kW,net_export
2024-11-09 14:00:00,0.5441933333333333,627.62,15.13,9.75,3.1,0,0.261,1.3715799999999998
2024-11-09 15:00:00,0.33342999999999995,382.38,8.89,9.5,2.76,0,0.382,0.6182899999999999
2024-11-09 16:00:00,0.007073333333333333,18.1,1.27,8.64,2.07,0,0.3409999999999999,0.0
2024-11-09 17:00:00,0.0,0.0,0.0,7.28,2.28,0,0.313,0.0
2024-11-09 18:00:00,0.0,0.0,0.0,6.23,2.48,0,0.536,0.0
2024-11-09 19:00:00,0.0,0.0,0.0,5.86,2.48,0,0.884,0.0
2024-11-09 20:00:00,0.0,0.0,0.0,5.18,2.41,0,0.388,0.0
2024-11-09 21:00:00,0.0,0.0,0.0,4.65,2.55,0,1.249,0.0
2024-11-09 22:00:00,0.0,0.0,0.0,4.57,2.76,0,0.428,0.0
2024-11-09 23:00:00,0.0,0.0,0.0,4.84,3.24,0,0.5660000000000001,0.0
2024-11-10 00:00:00,0.0,0.0,0.0,5.49,3.52,0,0.451,0.0
2024-11-10 01:00:00,0.0,0.0,0.0,6.09,3.72,0,0.49,0.0
2024-11-10 02:00:00,0.0,0.0,0.0,6.8,4.07,0,0.487,0.0
2024-11-10 03:00:00,0.0,0.0,0.0,7.86,4.62,0,0.442,0.0
2024-11-10 04:00:00,0.0,0.0,0.0,8.71,4.83,0,0.422,0.0
2024-11-10 05:00:00,0.0,0.0,0.0,9.33,5.1,0,0.422,0.0
2024-11-10 06:00:00,0.0,0.0,0.0,9.86,5.38,0,0.528,0.0
2024-11-10 07:00:00,0.0,0.0,0.0,10.89,5.52,0,0.776,0.0
2024-11-10 08:00:00,0.004436666666666667,14.19,6.72,11.41,5.66,0,0.912,0.0
2024-11-10 09:00:00,0.0853,110.95,13.36,12.19,5.72,0,1.51,0.0
2024-11-10 10:00:00,0.028513333333333335,46.35,18.28,12.62,5.59,0,1.734,0.0
2024-11-10 11:00:00,0.053473333333333296,75.68,21.06,13.15,5.52,0,1.297,0.0
2024-11-10 12:00:00,0.14876666666666666,180.59,21.4,13.54,5.03,0,1.1669999999999998,0.0
2024-11-10 13:00:00,0.06330666666666664,87.03,19.26,13.72,5.59,0,1.523,0.0
2024-11-10 14:00:00,0.019219999999999966,35.0,14.88,13.77,5.31,0,1.259,0.0
2024-11-10 15:00:00,0.03145666666666667,50.14,8.66,13.77,5.1,0,0.5529999999999999,0.0
2024-11-10 16:00:00,0.0006399999999999667,7.24,1.05,13.68,4.83,0,0.532,0.0
2024-11-10 17:00:00,0.0,0.0,0.0,13.53,4.69,0,1.232,0.0
2024-11-10 18:00:00,0.0,0.0,0.0,13.48,4.69,0,1.603,0.0
2024-11-10 19:00:00,0.0,0.0,0.0,13.41,4.9,0,2.634,0.0
2024-11-10 20:00:00,0.0,0.0,0.0,13.36,4.9,0,1.115,0.0
2024-11-10 21:00:00,0.0,0.0,0.0,13.37,4.9,0,1.232,0.0
2024-11-10 22:00:00,0.0,0.0,0.0,13.37,4.83,0,0.688,0.0
2024-11-10 23:00:00,0.0,0.0,0.0,13.36,4.76,0,0.541,0.0
2024-11-11 00:00:00,0.0,0.0,0.0,13.35,4.76,0,0.42,0.0
2024-11-11 01:00:00,0.0,0.0,0.0,13.27,4.97,0,0.419,0.0
2024-11-11 02:00:00,0.0,0.0,0.0,13.14,5.17,0,0.476,0.0
2024-11-11 03:00:00,0.0,0.0,0.0,12.95,5.1,0,0.488,0.0
2024-11-11 04:00:00,0.0,0.0,0.0,12.55,5.17,0,0.479,0.0
2024-11-11 05:00:00,0.0,0.0,0.0,12.2,5.45,0,0.4499999999999999,0.0
2024-11-11 06:00:00,0.0,0.0,0.0,12.18,5.86,0,0.475,0.0
2024-11-11 07:00:00,0.0,0.0,0.0,12.04,6.28,0,0.41,0.0
2024-11-11 08:00:00,0.0,3.78,6.46,12.11,6.41,0,0.514,0.0
2024-11-11 09:00:00,0.027753333333333335,45.41,13.09,12.53,6.76,0,0.524,0.0
2024-11-11 10:00:00,0.026143333333333334,43.52,18.0,12.89,6.21,0,0.544,0.0
2024-11-11 11:00:00,0.18692333333333333,220.19,20.78,13.32,8.0,0,1.589,0.0
2024-11-11 12:00:00,0.12886333333333333,158.45,21.12,13.47,8.07,0,0.718,0.0
2024-11-11 13:00:00,0.06687999999999997,90.81,19.0,13.49,8.28,0,0.716,0.0
2024-11-11 14:00:00,0.34401,389.17,14.63,13.55,9.03,0,0.496,0.53603
2024-11-11 15:00:00,0.018539999999999966,34.06,8.43,13.42,8.28,0,0.508,0.0
2024-11-11 16:00:00,0.0,5.43,0.84,13.13,8.14,0,1.01,0.0
2024-11-11 17:00:00,0.0,0.0,0.0,12.78,7.86,0,0.6579999999999999,0.0
2024-11-11 18:00:00,0.0,0.0,0.0,12.31,6.21,0,2.021,0.0
2024-11-11 19:00:00,0.0,0.0,0.0,11.52,5.45,0,0.847,0.0
2024-11-11 20:00:00,0.0,0.0,0.0,10.62,4.76,0,1.071,0.0
2024-11-11 21:00:00,0.0,0.0,0.0,9.76,4.55,0,1.372,0.0
2024-11-11 22:00:00,0.0,0.0,0.0,8.88,4.48,0,1.174,0.0
2024-11-11 23:00:00,0.0,0.0,0.0,8.25,4.28,0,0.556,0.0
2024-11-12 00:00:00,0.0,0.0,0.0,7.59,4.28,0,0.495,0.0
2024-11-12 01:00:00,0.0,0.0,0.0,6.96,4.14,0,0.459,0.0
2024-11-12 02:00:00,0.0,0.0,0.0,6.46,4.07,0,0.476,0.0
2024-11-12 03:00:00,0.0,0.0,0.0,6.31,4.28,0,0.527,0.0
2024-11-12 04:00:00,0.0,0.0,0.0,6.06,4.14,0,0.457,0.0
2024-11-12 05:00:00,0.0,0.0,0.0,5.99,4.07,0,0.455,0.0
2024-11-12 06:00:00,0.0,0.0,0.0,6.01,3.93,0,0.5569999999999999,0.0
2024-11-12 07:00:00,0.0,0.0,0.0,5.9,3.24,0,0.565,0.0
2024-11-12 08:00:00,0.008286666666666666,19.98,6.2,5.91,2.76,0,0.427,0.0
2024-11-12 09:00:00,0.28082,322.48,12.82,6.71,2.48,0,0.473,0.36946
2024-11-12 10:00:00,0.38193000000000005,431.3,17.73,7.88,2.83,0,0.519,0.6267899999999998
2024-11-12 11:00:00,0.39864666666666665,451.46,20.5,8.93,2.97,0,0.719,0.47694
2024-11-12 12:00:00,0.5881266666666667,683.43,20.85,9.52,2.69,0,0.3309999999999999,1.43338
2024-11-12 13:00:00,0.36277333333333334,413.8,18.74,9.88,2.48,0,0.868,0.2203199999999999
2024-11-12 14:00:00,0.49584999999999996,574.85,14.39,10.06,2.14,0,1.286,0.2015499999999999
2024-11-12 15:00:00,0.29464666666666667,341.41,8.21,9.82,1.59,0,1.119,0.0
2024-11-12 16:00:00,0.005846666666666667,16.29,0.64,9.12,1.45,0,0.565,0.0
2024-11-12 17:00:00,0.0,0.0,0.0,7.82,1.52,0,0.6779999999999999,0.0
2024-11-12 18:00:00,0.0,0.0,0.0,6.39,1.66,0,0.6659999999999999,0.0
2024-11-12 19:00:00,0.0,0.0,0.0,5.28,1.45,0,0.663,0.0
2024-11-12 20:00:00,0.0,0.0,0.0,4.17,1.52,0,0.538,0.0
2024-11-12 21:00:00,0.0,0.0,0.0,3.27,1.86,0,0.6000000000000001,0.0
2024-11-12 22:00:00,0.0,0.0,0.0,2.96,2.07,0,0.475,0.0
2024-11-12 23:00:00,0.0,0.0,0.0,2.79,2.28,0,0.453,0.0
2024-11-13 00:00:00,0.0,0.0,0.0,2.66,2.34,0,0.4599999999999999,0.0
2024-11-13 01:00:00,0.0,0.0,0.0,2.47,2.28,0,0.424,0.0
2024-11-13 02:00:00,0.0,0.0,0.0,2.18,2.21,0,0.4559999999999999,0.0
2024-11-13 03:00:00,0.0,0.0,0.0,2.02,2.34,0,0.44,0.0
2024-11-13 04:00:00,0.0,0.0,0.0,2.23,2.48,0,0.413,0.0
2024-11-13 05:00:00,0.0,0.0,0.0,2.6,2.62,0,0.4649999999999999,0.0
2024-11-13 06:00:00,0.0,0.0,0.0,2.91,2.76,0,0.44,0.0
2024-11-13 07:00:00,0.0,0.0,0.0,3.02,2.9,0,0.417,0.0
2024-11-13 08:00:00,0.0018566666666666668,9.46,5.95,3.45,3.03,0,0.436,0.0
2024-11-13 09:00:00,0.08211333333333333,104.65,12.56,4.89,2.9,0,0.512,0.0
2024-11-13 10:00:00,0.12470333333333333,150.08,17.46,6.39,3.66,0,0.575,0.0
2024-11-13 11:00:00,0.06433,86.08,20.23,7.72,5.38,0,0.889,0.0
2024-11-13 12:00:00,0.26866,303.09,20.58,8.38,5.31,0,1.352,0.0
2024-11-13 13:00:00,0.5918066666666667,670.08,18.48,8.77,5.1,0,1.093,0.68242
2024-11-13 14:00:00,0.17086,199.94,14.15,9.04,4.97,0,1.084,0.0
2024-11-13 15:00:00,0.09262,117.08,7.99,8.83,4.07,0,0.439,0.0
2024-11-13 16:00:00,0.0035933333333333334,12.67,0.44,8.53,3.86,0,0.423,0.0
2024-11-13 17:00:00,0.0,0.0,0.0,8.01,3.72,0,1.468,0.0
2024-11-13 18:00:00,0.0,0.0,0.0,7.19,3.59,0,2.007,0.0
2024-11-13 19:00:00,0.0,0.0,0.0,6.61,3.86,0,1.364,0.0
2024-11-13 20:00:00,0.0,0.0,0.0,5.87,3.45,0,0.542,0.0
2024-11-13 21:00:00,0.0,0.0,0.0,5.07,3.17,0,0.665,0.0
2024-11-13 22:00:00,0.0,0.0,0.0,4.28,2.97,0,0.643,0.0
2024-11-13 23:00:00,0.0,0.0,0.0,3.69,2.62,0,0.617,0.0
2024-11-14 00:00:00,0.0,0.0,0.0,3.07,2.62,0,0.861,0.0
2024-11-14 01:00:00,0.0,0.0,0.0,2.59,2.62,0,0.507,0.0
2024-11-14 02:00:00,0.0,0.0,0.0,2.13,2.28,0,0.959,0.0
2024-11-14 03:00:00,0.0,0.0,0.0,1.54,2.0,0,0.452,0.0
2024-11-14 04:00:00,0.0,0.0,0.0,0.98,2.07,0,0.42,0.0
2024-11-14 05:00:00,0.0,0.0,0.0,0.57,1.79,0,0.434,0.0
2024-11-14 06:00:00,0.0,0.0,0.0,-0.02,1.52,0,0.4639999999999999,0.0
2024-11-14 07:00:00,0.0,0.0,0.0,-0.32,1.45,0,0.429,0.0
2024-11-14 08:00:00,0.01136,24.11,5.7,-0.02,1.1,0,0.422,0.0
2024-11-14 09:00:00,0.21522,245.46,12.3,0.98,0.83,0,0.616,0.02966
2024-11-14 10:00:00,0.4438066666666667,497.82,17.19,2.27,0.97,0,0.609,0.7224200000000001
2024-11-14 11:00:00,0.5236999999999999,595.15,19.96,3.64,1.17,0,0.643,0.9281
2024-11-14 12:00:00,0.63295,737.33,20.32,5.26,1.52,0,0.602,1.29685
2024-11-14 13:00:00,0.50417,574.8,18.24,6.51,1.93,0,0.635,0.87751
2024-11-14 14:00:00,0.5202866666666667,594.74,13.92,7.06,2.34,0,0.517,1.04386
2024-11-14 15:00:00,0.23467666666666664,269.22,7.78,6.84,2.28,0,0.7170000000000001,0.0
2024-11-14 16:00:00,0.00366,12.67,0.24,5.8,2.48,0,0.43,0.0
2024-11-14 17:00:00,0.0,0.0,0.0,4.86,2.76,0,0.437,0.0
2024-11-14 18:00:00,0.0,0.0,0.0,4.49,2.9,0,0.38,0.0
2024-11-14 19:00:00,0.0,0.0,0.0,5.07,3.24,0,0.374,0.0
2024-11-14 20:00:00,0.0,0.0,0.0,5.07,3.38,0,0.532,0.0
2024-11-14 21:00:00,0.0,0.0,0.0,4.98,3.52,0,0.423,0.0
2024-11-14 22:00:00,0.0,0.0,0.0,5.04,3.59,0,0.309,0.0
2024-11-14 23:00:00,0.0,0.0,0.0,5.07,3.59,0,0.329,0.0
2024-11-15 00:00:00,0.0,0.0,0.0,5.28,3.45,0,0.45,0.0
2024-11-15 01:00:00,0.0,0.0,0.0,5.46,3.31,0,0.409,0.0
2024-11-15 02:00:00,0.0,0.0,0.0,5.94,3.31,0,0.414,0.0
2024-11-15 03:00:00,0.0,0.0,0.0,6.95,3.38,0,0.121,0.0
2024-11-15 04:00:00,0.0,0.0,0.0,7.75,3.52,0,0.142,0.0
2024-11-15 05:00:00,0.0,0.0,0.0,8.09,3.45,0,0.182,0.0
2024-11-15 06:00:00,0.0,0.0,0.0,8.52,3.38,0,0.175,0.0
2024-11-15 07:00:00,0.0,0.0,0.0,9.04,3.17,0,0.152,0.0
2024-11-15 08:00:00,0.00082,7.57,5.46,9.41,2.97,0,0.1619999999999999,0.0
2024-11-15 09:00:00,0.07333333333333333,97.11,12.05,9.76,2.83,0,0.2809999999999999,0.0
2024-11-15 10:00:00,0.11339666666666666,140.54,16.93,10.37,2.97,0,0.256,0.0841899999999999
2024-11-15 11:00:00,0.26571666666666666,305.8,19.7,10.86,2.83,0,1.006,0.0
2024-11-15 12:00:00,0.15120999999999998,181.9,20.07,11.35,3.52,0,0.251,0.2026299999999999
2024-11-15 13:00:00,0.13095333333333334,159.69,17.99,11.04,3.79,0,0.866,0.0
2024-11-15 14:00:00,0.39696000000000004,451.2,13.7,10.59,3.79,0,0.1,1.09088
2024-11-15 15:00:00,0.11224666666666666,138.96,7.57,9.86,3.31,0,0.275,0.0617399999999999
2024-11-15 16:00:00,0.00305,11.77,0.05,8.87,2.83,0,0.279,0.0
2024-11-15 17:00:00,0.0,0.0,0.0,7.88,2.28,0,0.396,0.0
2024-11-15 18:00:00,0.0,0.0,0.0,6.99,2.41,0,0.1969999999999999,0.0
2024-11-15 19:00:00,0.0,0.0,0.0,6.37,2.76,0,0.134,0.0
2024-11-15 20:00:00,0.0,0.0,0.0,5.98,2.76,0,0.106,0.0
2024-11-15 21:00:00,0.0,0.0,0.0,5.7,2.69,0,0.134,0.0
2024-11-15 22:00:00,0.0,0.0,0.0,5.66,2.69,0,0.1129999999999999,0.0
2024-11-15 23:00:00,0.0,0.0,0.0,5.71,2.9,0,0.127,0.0
2024-11-16 00:00:00,0.0,0.0,0.0,5.84,3.1,0,0.15,0.0
2024-11-16 01:00:00,0.0,0.0,0.0,5.89,3.17,0,0.129,0.0
2024-11-16 02:00:00,0.0,0.0,0.0,5.69,3.31,0,0.1159999999999999,0.0
2024-11-16 03:00:00,0.0,0.0,0.0,5.47,3.52,0,0.117,0.0
2024-11-16 04:00:00,0.0,0.0,0.0,5.64,3.59,0,0.113,0.0
2024-11-16 05:00:00,0.0,0.0,0.0,5.64,3.86,0,0.117,0.0
2024-11-16 06:00:00,0.0,0.0,0.0,5.69,4.14,0,0.137,0.0
2024-11-16 07:00:00,0.0,0.0,0.0,5.92,4.28,0,0.118,0.0
2024-11-16 08:00:00,0.0013233333333333333,8.51,5.22,6.08,4.55,0,0.109,0.0
2024-11-16 09:00:00,0.05851666666666667,79.34,11.8,6.36,5.03,0,0.228,0.0
2024-11-16 10:00:00,0.1608433333333333,187.5,16.67,6.58,5.38,0,0.429,0.0535299999999999
2024-11-16 11:00:00,0.37972333333333336,419.72,19.44,6.46,5.24,0,1.704,0.0
2024-11-16 12:00:00,0.5635199999999999,629.41,19.82,6.5,4.9,0,1.129,0.5615599999999998
2024-11-16 13:00:00,0.4876266666666667,542.94,17.76,6.52,4.48,0,1.08,0.3828800000000001
2024-11-16 14:00:00,0.4989666666666666,558.34,13.48,6.44,4.14,0,0.491,1.0059
2024-11-16 15:00:00,0.3899533333333333,439.34,7.38,6.09,3.52,0,0.3269999999999999,0.8428599999999999
2024-11-16 16:00:00,0.0,0.0,-0.13,5.29,3.03,0,0.267,0.0
2024-11-16 17:00:00,0.0,0.0,0.0,4.32,2.9,0,0.282,0.0
2024-11-16 18:00:00,0.0,0.0,0.0,3.6,2.9,0,0.252,0.0
2024-11-16 19:00:00,0.0,0.0,0.0,3.12,2.9,0,1.702,0.0
2024-11-16 20:00:00,0.0,0.0,0.0,2.5,2.76,0,0.397,0.0
2024-11-16 21:00:00,0.0,0.0,0.0,1.96,2.62,0,0.279,0.0
2024-11-16 22:00:00,0.0,0.0,0.0,1.4,2.41,0,0.952,0.0
2024-11-16 23:00:00,0.0,0.0,0.0,0.79,2.28,0,0.631,0.0
2024-11-17 00:00:00,0.0,0.0,0.0,0.18,2.14,0,0.149,0.0
2024-11-17 01:00:00,0.0,0.0,0.0,-0.33,2.14,0,0.1169999999999999,0.0
2024-11-17 02:00:00,0.0,0.0,0.0,-0.8,2.14,0,0.181,0.0
2024-11-17 03:00:00,0.0,0.0,0.0,-1.2,2.14,0,0.174,0.0
2024-11-17 04:00:00,0.0,0.0,0.0,-1.48,2.07,0,0.11,0.0
2024-11-17 05:00:00,0.0,0.0,0.0,-1.72,2.14,0,0.108,0.0
2024-11-17 06:00:00,0.0,0.0,0.0,-1.86,2.14,0,0.146,0.0
2024-11-17 07:00:00,0.0,0.0,0.0,-2.15,2.34,0,0.1149999999999999,0.0
2024-11-17 08:00:00,0.008286666666666666,19.98,4.98,-2.04,2.21,0,0.168,0.0
2024-11-17 09:00:00,0.21542333333333333,243.54,11.55,-0.35,1.93,0,0.214,0.43227
2024-11-17 10:00:00,0.42437333333333327,469.17,16.42,1.96,2.21,0,0.367,0.9061199999999998
2024-11-17 11:00:00,0.5597433333333334,629.96,19.19,3.63,2.41,0,0.136,1.54323
2024-11-17 12:00:00,0.5568866666666666,629.17,19.57,4.7,2.55,0,1.334,0.3366599999999999
2024-11-17 13:00:00,0.5831666666666667,664.34,17.53,5.24,2.48,0,1.487,0.2624999999999999
2024-11-17 14:00:00,0.5695033333333334,651.05,13.27,5.33,2.28,0,0.693,1.01551
2024-11-17 15:00:00,0.29902,338.47,7.18,4.97,1.86,0,0.242,0.65506
2024-11-17 16:00:00,0.0,0.0,-0.3,3.83,2.0,0,0.912,0.0
2024-11-17 17:00:00,0.0,0.0,0.0,2.44,2.0,0,0.85,0.0
2024-11-17 18:00:00,0.0,0.0,0.0,1.14,2.0,0,0.897,0.0
2024-11-17 19:00:00,0.0,0.0,0.0,0.07,2.0,0,0.824,0.0
2024-11-17 20:00:00,0.0,0.0,0.0,-0.75,2.0,0,0.553,0.0
2024-11-17 21:00:00,0.0,0.0,0.0,-1.36,1.93,0,0.392,0.0
2024-11-17 22:00:00,0.0,0.0,0.0,-1.9,1.93,0,0.46,0.0
2024-11-17 23:00:00,0.0,0.0,0.0,-2.36,1.86,0,0.25,0.0
2024-11-18 00:00:00,0.0,0.0,0.0,-2.62,1.72,0,0.157,0.0
2024-11-18 01:00:00,0.0,0.0,0.0,-2.74,1.59,0,0.178,0.0
2024-11-18 02:00:00,0.0,0.0,0.0,-2.97,1.52,0,0.191,0.0
2024-11-18 03:00:00,0.0,0.0,0.0,-3.37,1.66,0,0.103,0.0
2024-11-18 04:00:00,0.0,0.0,0.0,-3.69,1.72,0,0.102,0.0
2024-11-18 05:00:00,0.0,0.0,0.0,-3.81,1.72,0,0.156,0.0
2024-11-18 06:00:00,0.0,0.0,0.0,-3.89,1.72,0,0.176,0.0
2024-11-18 07:00:00,0.0,0.0,0.0,-4.0,2.0,0,0.185,0.0
2024-11-18 08:00:00,0.004383333333333334,13.87,4.74,-3.68,1.86,0,0.216,0.0
2024-11-18 09:00:00,0.20245333333333335,229.23,11.3,-1.54,1.31,0,0.96,0.0
2024-11-18 10:00:00,0.40956666666666663,453.72,16.17,1.2,1.45,0,0.316,0.9127
2024-11-18 11:00:00,0.5421966666666667,612.76,18.94,2.84,1.52,0,0.244,1.38259
2024-11-18 12:00:00,0.5678066666666667,648.62,19.33,4.01,1.52,0,0.374,1.3294200000000005
2024-11-18 13:00:00,0.5693766666666666,652.72,17.3,4.68,1.59,0,0.188,1.5201300000000002
2024-11-18 14:00:00,0.57856,666.41,13.07,4.89,1.66,0,0.3419999999999999,1.3936800000000005
2024-11-18 15:00:00,0.28143,318.72,7.0,4.36,1.52,0,0.403,0.4412899999999999
2024-11-18 16:00:00,0.0,0.0,-0.47,3.06,2.21,0,0.2329999999999999,0.0
2024-11-18 17:00:00,0.0,0.0,0.0,1.47,2.34,0,0.372,0.0
2024-11-18 18:00:00,0.0,0.0,0.0,0.49,2.34,0,1.303,0.0
2024-11-18 19:00:00,0.0,0.0,0.0,0.19,2.28,0,1.106,0.0
2024-11-18 20:00:00,0.0,0.0,0.0,-0.37,2.28,0,0.945,0.0
2024-11-18 21:00:00,0.0,0.0,0.0,-0.84,2.34,0,0.957,0.0
2024-11-18 22:00:00,0.0,0.0,0.0,-1.15,2.41,0,0.382,0.0
2024-11-18 23:00:00,0.0,0.0,0.0,-1.27,2.41,0,0.717,0.0
2024-11-19 00:00:00,0.0,0.0,0.0,-1.41,2.34,0,0.203,0.0
2024-11-19 01:00:00,0.0,0.0,0.0,-1.52,2.34,0,0.18,0.0
2024-11-19 02:00:00,0.0,0.0,0.0,-1.62,2.41,0,0.22,0.0
2024-11-19 03:00:00,0.0,0.0,0.0,-1.63,2.41,0,0.26,0.0
2024-11-19 04:00:00,0.0,0.0,0.0,-1.64,2.48,0,0.238,0.0
2024-11-19 05:00:00,0.0,0.0,0.0,-1.7,2.41,0,0.2299999999999999,0.0
2024-11-19 06:00:00,0.0,0.0,0.0,-1.81,2.34,0,0.218,0.0
2024-11-19 07:00:00,0.0,0.0,0.0,-2.14,2.34,0,0.206,0.0
2024-11-19 08:00:00,0.00654,17.62,4.51,-2.15,2.14,0,1.434,0.0
2024-11-19 09:00:00,0.18916333333333335,215.76,11.07,-0.7,1.66,0,0.518,0.04949
2024-11-19 10:00:00,0.3946333333333334,437.2,15.93,2.0,1.79,0,0.414,0.7699000000000003
2024-11-19 11:00:00,0.5309133333333333,599.09,18.7,3.87,1.93,0,0.402,1.19074
2024-11-19 12:00:00,0.58434,669.56,19.1,5.14,1.93,0,0.786,0.96702
2024-11-19 13:00:00,0.5520533333333334,632.63,17.09,5.9,1.86,0,1.941,0.0
2024-11-19 14:00:00,0.24702,280.59,12.87,6.09,1.66,0,1.3370000000000002,0.0
2024-11-19 15:00:00,0.26459666666666665,301.47,6.82,5.47,1.66,0,0.754,0.0397899999999999
2024-11-19 16:00:00,0.0,0.0,-0.64,3.8,2.28,0,0.54,0.0
2024-11-19 17:00:00,0.0,0.0,0.0,2.37,2.28,0,0.708,0.0
2024-11-19 18:00:00,0.0,0.0,0.0,1.43,2.21,0,0.565,0.0
2024-11-19 19:00:00,0.0,0.0,0.0,0.52,1.79,0,0.573,0.0
2024-11-19 20:00:00,0.0,0.0,0.0,-0.48,1.72,0,0.641,0.0
2024-11-19 21:00:00,0.0,0.0,0.0,-1.61,1.72,0,0.69,0.0
2024-11-19 22:00:00,0.0,0.0,0.0,-2.22,1.45,0,0.629,0.0
2024-11-19 23:00:00,0.0,0.0,0.0,-2.42,1.31,0,0.616,0.0
2024-11-20 00:00:00,0.0,0.0,0.0,-2.58,1.17,0,0.52,0.0
2024-11-20 01:00:00,0.0,0.0,0.0,-2.54,1.24,0,0.484,0.0
2024-11-20 02:00:00,0.0,0.0,0.0,-2.24,1.31,0,0.418,0.0
2024-11-20 03:00:00,0.0,0.0,0.0,-2.3,1.17,0,0.412,0.0
2024-11-20 04:00:00,0.0,0.0,0.0,-2.39,0.9,0,0.411,0.0
2024-11-20 05:00:00,0.0,0.0,0.0,-2.57,0.69,0,0.4479999999999999,0.0
2024-11-20 06:00:00,0.0,0.0,0.0,-2.79,0.55,0,0.483,0.0
2024-11-20 07:00:00,0.0,0.0,0.0,-2.76,0.97,0,0.562,0.0
2024-11-20 08:00:00,0.0032966666666666665,12.25,4.28,-2.85,0.97,0,0.896,0.0
2024-11-20 09:00:00,0.14812666666666666,171.44,10.83,-2.55,1.03,0,0.4539999999999999,0.0
2024-11-20 10:00:00,0.38353,419.05,15.69,-1.78,1.24,0,0.781,0.36959
2024-11-20 11:00:00,0.4917533333333333,541.97,18.46,-0.98,1.38,0,0.517,0.95826
2024-11-20 12:00:00,0.61118,689.03,18.87,0.07,1.52,0,0.898,0.93554
2024-11-20 13:00:00,0.54159,608.79,16.87,1.0,1.24,0,0.42,1.20477
2024-11-20 14:00:00,0.5651933333333333,643.27,12.67,1.42,1.03,0,0.418,1.27758
2024-11-20 15:00:00,0.2050666666666667,232.99,6.64,1.27,0.76,0,0.431,0.1842
2024-11-20 16:00:00,0.0,0.0,-0.79,0.81,0.97,0,0.485,0.0
2024-11-20 17:00:00,0.0,0.0,0.0,-0.03,1.86,0,0.474,0.0
2024-11-20 18:00:00,0.0,0.0,0.0,-0.45,2.0,0,0.396,0.0
2024-11-20 19:00:00,0.0,0.0,0.0,-0.32,2.0,0,0.397,0.0
2024-11-20 20:00:00,0.0,0.0,0.0,-0.84,2.0,0,1.151,0.0
2024-11-20 21:00:00,0.0,0.0,0.0,-1.31,2.0,0,0.989,0.0
2024-11-20 22:00:00,0.0,0.0,0.0,-1.59,1.86,0,0.543,0.0
2024-11-20 23:00:00,0.0,0.0,0.0,-1.88,1.79,0,0.538,0.0
2024-11-21 00:00:00,0.0,0.0,0.0,-2.04,1.93,0,0.493,0.0
2024-11-21 01:00:00,0.0,0.0,0.0,-2.05,1.86,0,0.478,0.0
2024-11-21 02:00:00,0.0,0.0,0.0,-2.05,1.79,0,0.492,0.0
2024-11-21 03:00:00,0.0,0.0,0.0,-2.02,1.79,0,0.4539999999999999,0.0
2024-11-21 04:00:00,0.0,0.0,0.0,-2.17,1.59,0,0.418,0.0
2024-11-21 05:00:00,0.0,0.0,0.0,-2.04,1.31,0,0.417,0.0
2024-11-21 06:00:00,0.0,0.0,0.0,-2.32,1.52,0,0.518,0.0
2024-11-21 07:00:00,0.0,0.0,0.0,-2.0,1.59,0,0.5509999999999999,0.0
2024-11-21 08:00:00,0.004886666666666667,15.35,4.06,-1.87,1.38,0,0.4579999999999999,0.0
2024-11-21 09:00:00,0.21112666666666666,240.93,10.6,0.05,1.17,0,0.75,0.0
2024-11-21 10:00:00,0.4160633333333333,462.18,15.46,1.09,1.17,0,1.2919999999999998,0.0
2024-11-21 11:00:00,0.54896,619.63,18.23,1.89,1.31,0,1.2040000000000002,0.4428799999999999
2024-11-21 12:00:00,0.6100266666666666,698.71,18.65,2.49,1.31,0,0.497,1.3330799999999998
2024-11-21 13:00:00,0.5870833333333333,670.36,16.67,2.84,1.38,0,0.482,1.27925
2024-11-21 14:00:00,0.4180366666666666,464.94,12.49,2.79,1.79,0,0.986,0.2681099999999998
2024-11-21 15:00:00,0.23385666666666668,263.66,6.47,2.44,2.07,0,0.874,0.0
2024-11-21 16:00:00,0.0,0.0,-0.94,1.7,1.66,0,1.371,0.0
2024-11-21 17:00:00,0.0,0.0,0.0,1.27,1.72,0,0.6819999999999999,0.0
2024-11-21 18:00:00,0.0,0.0,0.0,0.86,2.07,0,1.609,0.0
2024-11-21 19:00:00,0.0,0.0,0.0,0.8,1.93,0,0.7709999999999999,0.0
2024-11-21 20:00:00,0.0,0.0,0.0,0.57,0.0,0,0.5349999999999999,0.0
2024-11-21 21:00:00,0.0,0.0,0.0,0.35,0.0,0,0.253,0.0
2024-11-21 22:00:00,0.0,0.0,0.0,0.34,2.34,0,0.388,0.0
2024-11-21 23:00:00,0.0,0.0,0.0,0.35,2.48,0,0.3339999999999999,0.0
2024-11-22 00:00:00,0.0,0.0,0.0,0.51,2.48,0,0.205,0.0
2024-11-22 01:00:00,0.0,0.0,0.0,0.69,2.14,0,0.174,0.0
2024-11-22 02:00:00,0.0,0.0,0.0,0.92,2.0,0,0.146,0.0
2024-11-22 03:00:00,0.0,0.0,0.0,1.24,2.0,0,0.108,0.0
2024-11-22 04:00:00,0.0,0.0,0.0,1.53,2.0,0,0.106,0.0
2024-11-22 05:00:00,0.0,0.0,0.0,1.77,2.0,0,0.106,0.0
